time,joint_2
3.7880000000000003,-0.11124394523570921
3.79,-0.11089653140155341
3.7920000000000003,-0.1105517332529068
3.794,-0.11020960729013846
3.7960000000000003,-0.10987020957915139
3.798,-0.10953359574201812
3.8000000000000003,-0.10919982094768614
3.802,-0.10886893990275492
3.8040000000000003,-0.10854100684232633
3.806,-0.10821607552092985
3.8080000000000003,-0.10789419920352446
3.81,-0.10757543065657864
3.8120000000000003,-0.10725982213923026
3.814,-0.10694742539452781
3.8160000000000003,-0.10663829164075471
3.818,-0.10633247156283812
3.8200000000000003,-0.10603001530384402
3.822,-0.10573097245655994
3.8240000000000003,-0.1054353920551669
3.826,-0.10514332256700225
3.8280000000000003,-0.10485481188441467
3.83,-0.10456990731671308
3.8320000000000003,-0.10428865558221072
3.834,-0.10401110280036606
3.8360000000000003,-0.10373729448402184
3.838,-0.10346727553174379
3.84,-0.1032010902202603
3.842,-0.10293878219700474
3.844,-0.10268039447276134
3.846,-0.10242596941441653
3.848,-0.10217554873781672
3.85,-0.10192917350073387
3.852,-0.1016868840959405
3.854,-0.10144872024439497
3.856,-0.10121472098853863
3.858,-0.10098492468570602
3.86,-0.10075936900164924
3.862,-0.10053809090417787
3.864,-0.10032112665691557
3.866,-0.10010851181317451
3.868,-0.09990028120994873
3.87,-0.09969646896202777
3.872,-0.09949710845623148
3.874,-0.09930223234576716
3.876,-0.09911187254471007
3.878,-0.09892606022260851
3.88,-0.09874482579921423
3.882,-0.09856819893933944
3.884,-0.0983962085478411
3.886,-0.09822888276473385
3.888,-0.098066248960432
3.89,-0.09790833373112198
3.892,-0.09775516289426572
3.894,-0.09760676148423618
3.896,-0.09746315374808551
3.898,-0.09732436314144695
3.9,-0.09719041232457105
3.902,-0.09706132315849707
3.904,-0.0969371167013602
3.906,-0.09681781320483546
3.908,-0.0967034321107188
3.91,-0.09659399204764614
3.912,-0.09648951082795089
3.914,-0.09639000544466071
3.916,-0.09629549206863394
3.918,-0.09620598604583631
3.92,-0.0961215018947584
3.922,-0.09604205330397446
3.924,-0.09596765312984284
3.926,-0.09589831339434883
3.928,-0.09583404528308982
3.93,-0.0957748591434037
3.932,-0.09572076448264043
3.934,-0.09567176996657738
3.936,-0.09562788341797855
3.938,-0.09558911181529815
3.94,-0.09555546129152859
3.942,-0.09552693713319316
3.944,-0.0955035437794837
3.946,-0.09548528482154327
3.948,-0.09547216300189403
3.95,-0.09546418021401037
3.952,-0.09546133750203759
3.954,-0.09546363506065571
3.956,-0.09547107223508904
3.958,-0.095483647521261
3.96,-0.09550135856609442
3.962,-0.0955242021679571
3.964,-0.09555217427725277
3.966,-0.095585269997157
3.968,-0.09562348358449825
3.97,-0.09566680845078361
3.972,-0.09571523716336922
3.974,-0.09576876144677497
3.976,-0.09582737218414344
3.978,-0.09589105941884252
3.98,-0.09595981235621158
3.982,-0.09603361936545088
3.984,-0.09611246798165367
3.986,-0.09619634490798067
3.988,-0.09628523601797663
3.99,-0.09637912635802827
3.992,-0.09647800014996333
3.994,-0.0965818407937901
3.996,-0.09669063087057697
3.998,-0.09680435214547135
4.0,-0.09692298557085753
4.002,-0.09704651128965264
4.0040000000000004,-0.09717490863874026
4.006,-0.09730815615254097
4.008,-0.09744623156671907
4.01,-0.09758911182202479
4.0120000000000005,-0.09773677306827133
4.014,-0.09788919066844586
4.016,-0.09804633920295368
4.018,-0.0982081924739948
4.0200000000000005,-0.09837472351007207
4.022,-0.09854590457062985
4.024,-0.09872170715082267
4.026,-0.09890210198641249
4.0280000000000005,-0.09908705905879409
4.03,-0.09927654760014727
4.032,-0.09947053609871506
4.034,-0.09966899230420688
4.0360000000000005,-0.0998718832333256
4.038,-0.10007917517541748
4.04,-0.10029083369824383
4.042,-0.10050682365387349
4.0440000000000005,-0.10072710918469467
4.046,-0.10095165372954538
4.048,-0.10118042002996103
4.05,-0.10141337013653803
4.0520000000000005,-0.10165046541541244
4.054,-0.10189166655485202
4.056,-0.10213693357196084
4.058,-0.10238622581949491
4.0600000000000005,-0.10263950199278772
4.062,-0.1028967201367842
4.064,-0.10315783765318204
4.066,-0.10342281130767873
4.0680000000000005,-0.10369159723732321
4.07,-0.1039641509579706
4.072,-0.10424042737183867
4.074,-0.10452038077516465
4.0760000000000005,-0.10480396486596097
4.078,-0.10509113275186836
4.08,-0.10538183695810509
4.082,-0.10567602943551056
4.0840000000000005,-0.10597366156868208
4.086,-0.10627468418420309
4.088,-0.10657904755896137
4.09,-0.10688670142855582
4.0920000000000005,-0.10719759499579001
4.094,-0.10751167693925129
4.096,-0.10782889542197349
4.098,-0.10814919810018199
4.1,-0.10847253213211928
4.102,-0.10879884418694957
4.104,-0.10912808045374078
4.106,-0.10946018665052222
4.108,-0.1097951080334164
4.11,-0.11013278940584328
4.112,-0.11047317512779532
4.114,-0.11081620912518154
4.116,-0.1111618348992391
4.118,-0.11150999553601053
4.12,-0.11186063371588506
4.122,-0.11221369172320218
4.124,-0.11256911145591589
4.126,-0.11292683443531769
4.128,-0.11328680181581686
4.13,-0.11364895439477608
4.132,-0.11401323262240065
4.134,-0.11437957661167975
4.136,-0.1147479261483777
4.138,-0.11511822070107378
4.14,-0.1154903994312485
4.142,-0.1158644012034149
4.144,-0.11624016459529277
4.146,-0.1166176279080243
4.148,-0.11699672917642917
4.15,-0.11737740617929747
4.152,-0.11775959644971844
4.154,-0.11814323728544347
4.156,-0.11852826575928149
4.158,-0.11891461872952486
4.16,-0.11930223285040403
4.162,-0.11969104458256936
4.164,-0.1200809902035979
4.166,-0.12047200581852374
4.168,-0.12086402737038993
4.17,-0.1212569906508201
4.172,-0.12165083131060832
4.174,-0.12204548487032492
4.176,-0.12244088673093695
4.178,-0.12283697218444117
4.18,-0.12323367642450797
4.182,-0.12363093455713427
4.184,-0.1240286816113038
4.186,-0.12442685254965286
4.188,-0.1248253822791398
4.19,-0.12522420566171646
4.192,-0.1256232575249999
4.194,-0.1260224726729424
4.196,-0.1264217858964983
4.198,-0.12682113198428566
4.2,-0.12722044573324115
4.202,-0.12761966195926636
4.204,-0.12801871550786373
4.206,-0.12841754126476065
4.208,-0.1288160741665196
4.21,-0.12921424921113284
4.212,-0.12961200146860005
4.214,-0.13000926609148694
4.216,-0.13040597832546333
4.218,-0.13080207351981896
4.22,-0.13119748713795537
4.222,-0.13159215476785213
4.224,-0.1319860121325057
4.226,-0.13237899510033943
4.228,-0.1327710396955831
4.23,-0.1331620821086199
4.232,-0.13355205870629994
4.234,-0.13394090604221792
4.236,-0.13432856086695405
4.238,-0.13471496013827597
4.24,-0.13510004103130074
4.242,-0.1354837409486147
4.244,-0.1358659975303501
4.246,-0.13624674866421665
4.248,-0.1366259324954866
4.25,-0.13700348743693183
4.252,-0.13737935217871128
4.2540000000000004,-0.13775346569820734
4.256,-0.13812576726980974
4.258,-0.13849619647464517
4.26,-0.13886469321025163
4.2620000000000005,-0.1392311977001955
4.264,-0.1395956505036305
4.266,-0.13995799252479627
4.268,-0.14031816502245625
4.2700000000000005,-0.1406761096192723
4.272,-0.14103176831111544
4.274,-0.14138508347631115
4.276,-0.1417359978848176
4.2780000000000005,-0.14208445470733577
4.28,-0.1424303975243499
4.282,-0.14277377033509717
4.284,-0.14311451756646493
4.2860000000000005,-0.1434525840818146
4.288,-0.14378791518973066
4.29,-0.1441204566526935
4.292,-0.1444501546956749
4.2940000000000005,-0.1447769560146551
4.296,-0.1451008077850597
4.298,-0.14542165767011592
4.3,-0.1457394538291261
4.3020000000000005,-0.14605414492565819
4.304,-0.14636568013565146
4.306,-0.14667400915543635
4.308,-0.14697908220966754
4.3100000000000005,-0.1472808500591689
4.312,-0.14757926400868931
4.314,-0.1478742759145682
4.316,-0.14816583819230977
4.3180000000000005,-0.14845390382406484
4.32,-0.14873842636601917
4.322,-0.1490193599556874
4.324,-0.1492966593191114
4.3260000000000005,-0.14957027977796214
4.328,-0.14984017725654403
4.33,-0.15010630828870092
4.332,-0.15036863002462247
4.3340000000000005,-0.1506271002375504
4.336,-0.1508816773303832
4.338,-0.15113232034217886
4.34,-0.15137898895455432
4.3420000000000005,-0.1516216434979812
4.344,-0.15186024495797648
4.346,-0.15209475498118755
4.348,-0.15232513588137092
4.3500000000000005,-0.1525513506452635
4.352,-0.1527733629383458
4.354,-0.15299113711049628
4.356,-0.1532046382015359
4.358,-0.1534138319466627
4.36,-0.1536186847817747
4.362,-0.1538191638486815
4.364,-0.15401523700020295
4.366,-0.15420687280515488
4.368,-0.1543940405532209
4.37,-0.1545767102597095
4.372,-0.1547548526701964
4.374,-0.15492843926505068
4.376,-0.15509744226384486
4.378,-0.155261834629648
4.38,-0.15542159007320117
4.382,-0.155576683056975
4.384,-0.15572708879910863
4.386,-0.15587278327722945
4.388,-0.1560137432321534
4.39,-0.15614994617146502
4.392,-0.15628137037297718
4.394,-0.1564079948880696
4.396,-0.15652979954490612
4.398,-0.1566467649515299
4.4,-0.1567588724988367
4.402,-0.15686610436342524
4.404,-0.1569684435103248
4.406,-0.15706587369559932
4.408,-0.15715837946882794
4.41,-0.15724594617546142
4.412,-0.15732855995905454
4.414,-0.15740620776337358
4.416,-0.15747887733437926
4.418,-0.15754655722208447
4.42,-0.15760923678228664
4.422,-0.15766690617817472
4.424,-0.15771955638181032
4.426,-0.15776717917548289
4.428,-0.15780976715293898
4.43,-0.15784731372048516
4.432,-0.15787981309796453
4.434,-0.15790726031960686
4.436,-0.15792965123475208
4.438,-0.15794698250844708
4.44,-0.15795925162191585
4.442,-0.15796645687290278
4.444,-0.15796859737588914
4.446,-0.1579656730621827
4.448,-0.15795768467988064
4.45,-0.1579446337937054
4.452,-0.15792652278471403
4.454,-0.15790335484988047
4.456,-0.15787513400155145
4.458,-0.15784186506677567
4.46,-0.15780355368650628
4.462,-0.15776020631467744
4.464,-0.1577118302171541
4.466,-0.15765843347055608
4.468,-0.15760002496095596
4.47,-0.15753661438245134
4.472,-0.15746821223561142
4.474,-0.15739482982579833
4.476,-0.15731647926136327
4.478,-0.1572331734517178
4.48,-0.15714492610528052
4.482,-0.15705175172729935
4.484,-0.1569536656175498
4.486,-0.15685068386790965
4.488,-0.1567428233598099
4.49,-0.15663010176156303
4.492,-0.15651253752556826
4.494,-0.15639014988539474
4.496,-0.1562629588527426
4.498,-0.15613098521428265
4.5,-0.15599425052837484
4.502,-0.15585277712166629
4.5040000000000004,-0.15570658808556878
4.506,-0.15555570727261697
4.508,-0.15540015929270704
4.51,-0.15523996950921676
4.5120000000000005,-0.1550751640350074
4.514,-0.154905769728308
4.516,-0.15473181418848234
4.518,-0.15455332575167977
4.5200000000000005,-0.15437033348636978
4.522,-0.15418286718876137
4.524,-0.15399095737810778
4.526,-0.1537946352918971
4.5280000000000005,-0.1535939328809294
4.53,-0.15338888280428128
4.532,-0.15317951842415828
4.534,-0.15296587380063592
4.5360000000000005,-0.15274798368629017
4.538,-0.152525883520718
4.54,-0.15229960942494875
4.542,-0.15206919819574724
4.5440000000000005,-0.1518346872998092
4.546,-0.15159611486784982
4.548,-0.1513535196885865
4.55,-0.15110694120261642
4.5520000000000005,-0.15085641949618958
4.554,-0.1506019952948788
4.556,-0.15034370995714677
4.558,-0.15008160546781163
4.5600000000000005,-0.1498157244314118
4.562,-0.14954611006547092
4.564,-0.14927280619366384
4.566,-0.14899585723888484
4.5680000000000005,-0.1487153082162187
4.57,-0.14843120472581592
4.572,-0.14814359294567286
4.574,-0.14785251962431806
4.5760000000000005,-0.14755803207340548
4.578,-0.14726017816021597
4.58,-0.14695900630006786
4.582,-0.14665456544863784
4.5840000000000005,-0.1463469050941932
4.586,-0.14603607524973655
4.588,-0.14572212644506408
4.59,-0.14540510971873852
4.5920000000000005,-0.14508507660997816
4.594,-0.14476207915046269
4.596,-0.14443616985605734
4.598,-0.1441074017184565
4.6000000000000005,-0.143775828196748
4.602,-0.143441503208899
4.604,-0.14310448112316537
4.606,-0.14276481674942507
4.6080000000000005,-0.1424225653304373
4.61,-0.14207778253302855
4.612,-0.14173052443920686
4.614,-0.1413808475372054
4.616,-0.14102880871245713
4.618,-0.14067446523850147
4.62,-0.14031787476782442
4.622,-0.1399590953226337
4.624,-0.13959818528556994
4.626,-0.1392352033903557
4.628,-0.13887020871238331
4.63,-0.13850326065924334
4.632,-0.1381344189611947
4.634,-0.13776374366157823
4.636,-0.13739129510717502
4.638,-0.1370171339385108
4.64,-0.13664132108010818
4.642,-0.13626391773068783
4.644,-0.13588498535332058
4.646,-0.1355045856655315
4.648,-0.13512278062935776
4.65,-0.13473963244136156
4.652,-0.13435520352260005
4.654,-0.1339695565085533
4.656,-0.13358275423901228
4.658,-0.13319485974792825
4.66,-0.13280593625322512
4.662,-0.1324160471465765
4.664,-0.13202525598314882
4.666,-0.13163362647131233
4.668,-0.13124122246232162
4.67,-0.13084810793996704
4.672,-0.13045434701019887
4.674,-0.13006000389072592
4.676,-0.12966514290058997
4.678,-0.129269828449718
4.68,-0.12887412502845352
4.682,-0.12847809719706924
4.684,-0.12808180957526208
4.686,-0.12768532683163275
4.688,-0.12728871367315128
4.69,-0.1268920348346104
4.692,-0.1264953550680683
4.694,-0.1260987391322827
4.696,-0.12570225178213773
4.698,-0.12530595775806547
4.7,-0.12490992177546387
4.702,-0.1245142085141128
4.704,-0.12411888260758985
4.706,-0.12372400863268786
4.708,-0.12332965109883559
4.71,-0.12293587443752371
4.712,-0.12254274299173745
4.714,-0.12215032100539792
4.716,-0.12175867261281381
4.718,-0.12136786182814518
4.72,-0.1209779525348812
4.722,-0.12058900847533342
4.724,-0.12020109324014669
4.726,-0.11981427025782905
4.728,-0.11942860278430273
4.73,-0.11904415389247783
4.732,-0.11866098646185057
4.734,-0.11827916316812774
4.736,-0.11789874647287933
4.738,-0.11751979861322083
4.74,-0.11714238159152725
4.742,-0.11676655716518046
4.744,-0.11639238683635164
4.746,-0.11601993184182065
4.748,-0.11564925314283402
4.75,-0.11528041141500336
4.752,-0.11491346703824598
4.7540000000000004,-0.11454848008676931
4.756,-0.11418551031910111
4.758,-0.11382461716816701
4.76,-0.11346585973141719
4.7620000000000005,-0.11310929676100394
4.764,-0.11275498665401185
4.766,-0.11240298744274226
4.768,-0.11205335678505382
4.7700000000000005,-0.11170615195476075
4.772,-0.11136142983209048
4.774,-0.11101924689420262
4.776,-0.11067965920577051
4.7780000000000005,-0.11034272240962753
4.78,-0.11000849171747933
4.782,-0.1096770219006841
4.784,-0.10934836728110224
4.7860000000000005,-0.10902258172201718
4.788,-0.1086997186191289
4.79,-0.108379830891622
4.792,-0.10806297097330954
4.7940000000000005,-0.10774919080385471
4.796,-0.10743854182007155
4.798,-0.10713107494730643
4.8,-0.106826840590902
4.8020000000000005,-0.10652588862774483
4.804,-0.10622826839789867
4.806,-0.10593402869632457
4.808,-0.10564321776468943
4.8100000000000005,-0.10535588328326465
4.812,-0.10507207236291606
4.814,-0.10479183153718702
4.816,-0.10451520675447562
4.8180000000000005,-0.10424224337030798
4.82,-0.10397298613970857
4.822,-0.10370747920966936
4.824,-0.10344576611171893
4.8260000000000005,-0.1031878897545931
4.828,-0.10293389241700822
4.83,-0.10268381574053871
4.832,-0.10243770072260001
4.8340000000000005,-0.10219558770953835
4.836,-0.10195751638982845
4.838,-0.10172352578738067
4.84,-0.10149365425495872
4.8420000000000005,-0.10126793946770911
4.844,-0.10104641841680363
4.846,-0.10082912740319613
4.848,-0.1006161020314946
4.8500000000000005,-0.10040737720394977
4.852,-0.10020298711456146
4.854,-0.10000296524330368
4.856,-0.09980734435046948
4.8580000000000005,-0.09961615647113693
4.86,-0.09942943290975692
4.862,-0.09924720423486401
4.864,-0.0990695002739113
4.866,-0.09889635010823028
4.868,-0.09872778206811654
4.87,-0.09856382372804244
4.872,-0.09840450190199751
4.874,-0.09824984263895749
4.876,-0.09809987121848292
4.878,-0.09795461214644809
4.88,-0.0978140891509011
4.882,-0.09767832517805598
4.884,-0.0975473423884174
4.886,-0.09742116215303893
4.888,-0.09729980504991548
4.89,-0.09718329086051049
4.892,-0.09707163856641877
4.894,-0.09696486634616545
4.896,-0.09686299157214164
4.898,-0.09676603080767748
4.9,-0.09667399980425319
4.902,-0.0965869134988484
4.904,-0.09650478601143057
4.906,-0.09642763064258277
4.908,-0.09635545987127131
4.91,-0.09628828535275379
4.912,-0.09622611791662773
4.914,-0.09616896756502036
4.916,-0.0961168434709198
4.918,-0.09606975397664798
4.92,-0.09602770659247559
4.922,-0.09599070799537932
4.924,-0.09595876402794164
4.926,-0.09593187969739331
4.928,-0.09591005917479878
4.93,-0.09589330579438468
4.932,-0.09588162205301153
4.934,-0.09587500960978862
4.936,-0.09587346928583244
4.938,-0.09587700106416833
4.94,-0.09588560408977559
4.942,-0.09589927666977609
4.944,-0.09591801627376609
4.946,-0.09594181953429143
4.948,-0.0959706822474659
4.95,-0.09600459937373264
4.952,-0.0960435650387685
4.954,-0.0960875725345311
4.956,-0.09613661432044839
4.958,-0.09619068202475055
4.96,-0.09624976644594391
4.962,-0.09631385755442651
4.964,-0.0963829444942452
4.966,-0.09645701558499375
4.968,-0.09653605832385165
4.97,-0.09662005938776322
4.972,-0.09670900463575662
4.974,-0.0968028791114022
4.976,-0.09690166704540991
4.978,-0.09700535185836504
4.98,-0.09711391616360189
4.982,-0.09722734177021482
4.984,-0.097345609686206
4.986,-0.09746870012176934
4.988,-0.09759659249270992
4.99,-0.0977292654239983
4.992,-0.09786669675345888
4.994,-0.09800886353559182
4.996,-0.09815574204552766
4.998,-0.09830730778311376
5.0,-0.09846353547713206
5.002,-0.09862439908964706
5.0040000000000004,-0.09878987182048332
5.006,-0.09895992611183171
5.008,-0.09913453365298323
5.01,-0.09931366538518988
5.0120000000000005,-0.09949729150665126
5.014,-0.09968538147762632
5.016,-0.0998779040256689
5.018,-0.10007482715098644
5.0200000000000005,-0.10027611813192049
5.022,-0.10048174353054826
5.024,-0.10069166919840393
5.026,-0.10090586028231877
5.0280000000000005,-0.10112428123037888
5.03,-0.10134689579799949
5.032,-0.10157366705411457
5.034,-0.10180455738748065
5.0360000000000005,-0.10203952851309371
5.038,-0.10227854147871776
5.04,-0.10252155667152402
5.042,-0.10276853382483943
5.0440000000000005,-0.10301943202500319
5.046,-0.10327420971833001
5.048,-0.10353282471817883
5.05,-0.10379523421212568
5.0520000000000005,-0.10406139476923926
5.054,-0.10433126234745799
5.056,-0.10460479230106709
5.058,-0.10488193938827424
5.0600000000000005,-0.10516265777888259
5.062,-0.10544690106205946
5.064,-0.10573462225419952
5.066,-0.1060257738068808
5.0680000000000005,-0.10632030761491217
5.07,-0.10661817502447078
5.072,-0.10691932684132797
5.074,-0.10722371333916211
5.0760000000000005,-0.10753128426795681
5.078,-0.1078419888624831
5.08,-0.10815577585086382
5.082,-0.10847259346321886
5.0840000000000005,-0.10879238944038952
5.086,-0.10911511104274048
5.088,-0.10944070505903775
5.09,-0.109769117815401
5.0920000000000005,-0.11010029518432862
5.094,-0.11043418259379396
5.096,-0.11077072503641097
5.098,-0.11110986707866774
5.1000000000000005,-0.11145155287022614
5.102,-0.11179572615328599
5.104,-0.11214233027201206
5.106,-0.11249130818202219
5.1080000000000005,-0.1128426024599348
5.11,-0.11319615531297424
5.112,-0.11355190858863205
5.114,-0.11390980378438265
5.1160000000000005,-0.11426978205745152
5.118,-0.11463178423463431
5.12,-0.1149957508221651
5.122,-0.11536162201563198
5.124,-0.11572933770993842
5.126,-0.11609883750930836
5.128,-0.11647006073733367
5.13,-0.11684294644706186
5.132,-0.11721743343112258
5.134,-0.11759346023189082
5.136,-0.11797096515168548
5.138,-0.11834988626300108
5.14,-0.11873016141877127
5.142,-0.11911172826266198
5.144,-0.11949452423939279
5.146,-0.11987848660508452
5.148,-0.12026355243763134
5.15,-0.12064965864709566
5.152,-0.12103674198612399
5.154,-0.121424739060382
5.156,-0.12181358633900703
5.158,-0.12220322016507636
5.16,-0.12259357676608919
5.162,-0.12298459226446101
5.164,-0.1233762026880282
5.166,-0.12376834398056123
5.168,-0.12416095201228491
5.17,-0.12455396259040355
5.172,-0.12494731146962959
5.174,-0.12534093436271385
5.176,-0.12573476695097563
5.178,-0.12612874489483097
5.18,-0.12652280384431727
5.182,-0.12691687944961264
5.184,-0.12731090737154813
5.186,-0.12770482329211133
5.188,-0.12809856292493932
5.19,-0.12849206202579957
5.192,-0.12888525640305687
5.194,-0.12927808192812473
5.196,-0.1296704745458995
5.198,-0.13006237028517556
5.2,-0.13045370526903988
5.202,-0.13084441572524427
5.204,-0.13123443799655377
5.206,-0.1316237085510693
5.208,-0.13201216399252336
5.21,-0.13239974107054653
5.212,-0.13278637669090376
5.214,-0.13317200792569842
5.216,-0.13355657202354268
5.218,-0.13394000641969267
5.22,-0.13432224874614657
5.222,-0.13470323684170446
5.224,-0.13508290876198803
5.226,-0.1354612027894187
5.228,-0.13583805744315267
5.23,-0.1362134114889713
5.232,-0.1365872039491252
5.234,-0.1369593741121309
5.236,-0.137329861542518
5.238,-0.13769860609052575
5.24,-0.13806554790174766
5.242,-0.1384306274267222
5.244,-0.13879378543046858
5.246,-0.13915496300196592
5.248,-0.13951410156357455
5.25,-0.13987114288039787
5.252,-0.14022602906958348
5.2540000000000004,-0.14057870260956212
5.256,-0.14092910634922307
5.258,-0.14127718351702453
5.26,-0.14162287773003795
5.2620000000000005,-0.1419661330029246
5.264,-0.1423068937568432
5.266,-0.14264510482828735
5.268,-0.1429807114778515
5.2700000000000005,-0.14331365939892385
5.272,-0.1436438947263054
5.274,-0.14397136404475355
5.276,-0.144296014397449
5.2780000000000005,-0.14461779329438498
5.28,-0.14493664872067735
5.282,-0.14525252914479442
5.284,-0.14556538352670545
5.2860000000000005,-0.14587516132594647
5.288,-0.14618181250960235
5.29,-0.14648528756020396
5.292,-0.1467855374835393
5.2940000000000005,-0.14708251381637769
5.296,-0.14737616863410527
5.298,-0.14766645455827168
5.3,-0.14795332476404613
5.3020000000000005,-0.148236732987582
5.304,-0.148516633533289
5.306,-0.14879298128101198
5.308,-0.14906573169311507
5.3100000000000005,-0.14933484082147044
5.312,-0.14960026531435058
5.314,-0.1498619624232231
5.316,-0.15011989000944737
5.3180000000000005,-0.15037400655087163
5.32,-0.15062427114833013
5.322,-0.15087064353203902
5.324,-0.15111308406789037
5.3260000000000005,-0.15135155376364332
5.328,-0.15158601427501156
5.33,-0.15181642791164637
5.332,-0.15204275764301425
5.3340000000000005,-0.1522649671041684
5.336,-0.15248302060141347
5.338,-0.15269688311786245
5.34,-0.15290652031888527
5.3420000000000005,-0.15311189855744814
5.344,-0.15331298487934314
5.346,-0.1535097470283071
5.348,-0.15370215345102936
5.3500000000000005,-0.15389017330204743
5.352,-0.1540737764485303
5.354,-0.1542529334749482
5.356,-0.1544276156876289
5.3580000000000005,-0.15459779511919924
5.36,-0.15476344453291188
5.362,-0.1549245374268562
5.364,-0.15508104803805317
5.3660000000000005,-0.15523295134643367
5.368,-0.15538022307869925
5.37,-0.15552283971206543
5.372,-0.15566077847788665
5.3740000000000006,-0.15579401736516263
5.376,-0.15592253512392548
5.378,-0.15604631126850724
5.38,-0.15616532608068748
5.382,-0.15627956061272041
5.384,-0.1563889966902412
5.386,-0.15649361691505106
5.388,-0.15659340466778088
5.39,-0.15668834411043292
5.392,-0.15677842018880023
5.394,-0.15686361863476367
5.396,-0.15694392596846604
5.398,-0.1570193295003631
5.4,-0.1570898173331513
5.402,-0.15715537836357188
5.404,-0.15721600228409113
5.406,-0.15727167958445665
5.408,-0.15732240155312935
5.41,-0.15736816027859113
5.412,-0.15740894865052785
5.414,-0.15744476036088775
5.416,-0.15747558990481492
5.418,-0.1575014325814578
5.42,-0.15752228449465278
5.422,-0.15753814255348247
5.424,-0.157549004472709
5.426,-0.15755486877308186
5.428,-0.1575557347815207
5.43,-0.15755160263117265
5.432,-0.15754247326134452
5.434,-0.1575283484173096
5.436,-0.15750923064998934
5.438,-0.1574851233155099
5.44,-0.15745603057463342
5.442,-0.15742195739206447
5.444,-0.15738290953563142
5.446,-0.15733889357534314
5.448,-0.157289916882321
5.45,-0.1572359876276062
5.452,-0.15717711478084312
5.454,-0.15711330810883797
5.456,-0.15704457817399403
5.458,-0.15697093633262268
5.46,-0.15689239473313127
5.462,-0.1568089663140874
5.464,-0.1567206648021604
5.466,-0.15662750470994008
5.468,-0.15652950133363283
5.47,-0.1564266707506359
5.472,-0.1563190298169897
5.474,-0.1562065961647086
5.476,-0.15608938819899096
5.478,-0.15596742509530798
5.48,-0.15584072679637268
5.482,-0.15570931400898871
5.484,-0.15557320820077986
5.486,-0.15543243159680026
5.488,-0.15528700717602642
5.49,-0.15513695866773078
5.492,-0.15498231054773787
5.494,-0.15482308803456335
5.496,-0.1546593170854364
5.498,-0.1544910243922061
5.5,-0.15431823737713246
5.502,-0.15414098418856223
5.5040000000000004,-0.15395929369649078
5.506,-0.15377319548800994
5.508,-0.15358271986264294
5.51,-0.15338789782756676
5.5120000000000005,-0.1531887610927228
5.514,-0.15298534206581635
5.516,-0.15277767384720548
5.518,-0.15256579022468042
5.5200000000000005,-0.15234972566813368
5.522,-0.15212951532412197
5.524,-0.15190519501032057
5.526,-0.15167680120987084
5.5280000000000005,-0.15144437106562172
5.53,-0.15120794237426602
5.532,-0.1509675535803723
5.534,-0.15072324377031324
5.5360000000000005,-0.15047505266609099
5.538,-0.15022302061906104
5.54,-0.14996718860355474
5.542,-0.14970759821040178
5.5440000000000005,-0.14944429164035353
5.546,-0.14917731169740803
5.548,-0.14890670178203755
5.55,-0.14863250588431984
5.5520000000000005,-0.14835476857697377
5.554,-0.14807353500830073
5.556,-0.1477888508950323
5.558,-0.14750076251508562
5.5600000000000005,-0.14720931670022722
5.562,-0.14691456082864657
5.564,-0.14661654281744016
5.566,-0.14631531111500737
5.5680000000000005,-0.1460109146933591
5.57,-0.1457034030403405
5.572,-0.1453928261517683
5.574,-0.14507923452348487
5.5760000000000005,-0.14476267914332908
5.578,-0.1444432114830259
5.58,-0.14412088348999558
5.582,-0.1437957475790835
5.5840000000000005,-0.14346785662421224
5.586,-0.1431372639499568
5.588,-0.14280402332304418
5.59,-0.14246818894377886
5.5920000000000005,-0.14212981543739509
5.594,-0.14178895784533738
5.596,-0.1414456716164707
5.598,-0.14110001259822127
5.6000000000000005,-0.14075203702764955
5.602,-0.1404018015224567
5.604,-0.14004936307192584
5.606,-0.13969477902779923
5.6080000000000005,-0.13933810709509323
5.61,-0.13897940532285194
5.612,-0.13861873209484113
5.614,-0.13825614612018375
5.6160000000000005,-0.1378917064239386
5.618,-0.13752547233762344
5.62,-0.13715750348968397
5.622,-0.1367878597959102
5.6240000000000006,-0.13641660144980172
5.626,-0.13604378891288305
5.628,-0.13566948290497097
5.63,-0.13529374439439495
5.632,-0.13491663458817255
5.634,-0.13453821492214074
5.636,-0.13415854705104543
5.638,-0.13377769283859006
5.64,-0.1333957143474451
5.642,-0.13301267382922005
5.644,-0.13262863371439942
5.646,-0.13224365660224421
5.648,-0.13185780525066063
5.65,-0.13147114256603745
5.652,-0.13108373159305384
5.654,-0.13069563550445895
5.656,-0.13030691759082527
5.658,-0.12991764125027705
5.66,-0.12952786997819554
5.662,-0.1291376673569028
5.664,-0.1287470970453255
5.666,-0.12835622276864056
5.668,-0.12796510830790425
5.67,-0.12757381748966629
5.672,-0.12718241417557077
5.674,-0.12679096225194567
5.676,-0.12639952561938225
5.678,-0.12600816818230656
5.68,-0.1256169538385443
5.682,-0.125225946468881
5.684,-0.12483520992661916
5.686,-0.1244448080271341
5.688,-0.12405480453743009
5.69,-0.12366526316569866
5.692,-0.12327624755088074
5.694,-0.12288782125223434
5.696,-0.1225000477389096
5.698,-0.12211299037953277
5.7,-0.12172671243180105
5.702,-0.12134127703208988
5.704,-0.12095674718507451
5.706,-0.1205731857533676
