time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.358,-0.03028488087242942,-0.533136118621576,-0.08229162221178976,-0.06453347531367903,0.07170496728296571,0.05910889695304422
0.36,-0.02868534223563679,-0.5231839228167992,-0.07961097065750744,-0.06280138935176272,0.07104791691083001,0.05888959415898176
0.362,-0.027144646632259795,-0.513315144075454,-0.07695313332503617,-0.061098588244969054,0.07039644261642386,0.058671586356170424
0.364,-0.02565909502853647,-0.5035311000157741,-0.07431838815055491,-0.059424668611567144,0.06975100275194146,0.0584549530827112
0.366,-0.024225236897937874,-0.4938330530659971,-0.07170700109809691,-0.05777923235927651,0.06911202849930498,0.05823976403427644
0.368,-0.02283985337637584,-0.48422220826706797,-0.06911922680991744,-0.056161886647367876,0.06847992314980123,0.0580260797675074
0.37,-0.02149994088987306,-0.4746997113621392,-0.06655530912518892,-0.05457224383691939,0.0678550616574316,0.05781395236315445
0.372,-0.020202695464157205,-0.46526664719495137,-0.0640154814768954,-0.05300992142886973,0.0672377904373671,0.057603426051147766
0.374,-0.018945497859753857,-0.45592403842573326,-0.06149996717923911,-0.051474541990221834,0.06662842738111241,0.057394537799628775
0.376,-0.017725899621145347,-0.44667284456249523,-0.05900897961936402,-0.049965733069314844,0.0660272620609672,0.057187317869831444
0.378,-0.016541610084105818,-0.43751396129734976,-0.056542722367831644,-0.04848312710150804,0.06543455609790305,0.05698179033858053
0.38,-0.015390484350570333,-0.42844822013152717,-0.05410138922223018,-0.04702636130689197,0.06485054366884557,0.05677797359005332
0.382,-0.01427051221426523,-0.4194763882687531,-0.051685164197681654,-0.04559507758178949,0.06427543213141274,0.05657588077835585
0.384,-0.013179808001544169,-0.41059916875427294,-0.04929422147701068,-0.04418892238583738,0.06370940274627923,0.0563755202623728
0.386,-0.012116601279191563,-0.4018172008357366,-0.046928725332079146,-0.04280754662637842,0.06315261147943274,0.05617689601426923
0.388,-0.011079228373165328,-0.3931310605220686,-0.044588830026388804,-0.0414506055417716,0.06260518986858865,0.05598000800295444
0.39,-0.01006612463826606,-0.3845412613171004,-0.04227467970761878,-0.040117758585053176,0.06206724593990387,0.055784852553750985
0.392,-0.009075817417603105,-0.37604825510588613,-0.03998640829735711,-0.03880866930918847,0.06153886516285145,0.055591422685455916
0.394,-0.008106919631686305,-0.3676524331730975,-0.03772413938395913,-0.037523005254946895,0.061020111432672275,0.05539970842592812
0.396,-0.007158123939366101,-0.3593541273345391,-0.035487986123265536,-0.03626043784223265,0.06051102807122222,0.055209697107285294
0.398,-0.006228197416161985,-0.351153611164539,-0.033278051150836374,-0.03502064226551127,0.060011638838269654,0.05502137364174908
0.4,-0.005315976699374669,-0.34305110130367944,-0.031094426508433637,-0.03380329739380228,0.05952194894639806,0.054834720779134205
0.402,-0.004420363553477413,-0.33504675883296464,-0.028937193586697774,-0.03260808567555351,0.05904194607363333,0.05464971934693574
0.404,-0.0035403208134172637,-0.3271406907020755,-0.026806423085302677,-0.03143469304858537,0.05857160136875916,0.05446634847392873
0.406,-0.0026748686674897826,-0.3193329512007732,-0.02470217499134142,-0.030282808855185417,0.058110870445027496,0.05428458579815776
