time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
3.0060000000000002,0.09909299150620665,0.13706212290258835,0.17634944006319597,0.08406983702638549,0.06854458892369975,0.06221247465811741
3.008,0.0992619669146988,0.1374088604585677,0.17652838066118903,0.08427869668833088,0.06871229305943061,0.06239192859857967
3.0100000000000002,0.0994304878837966,0.13775490195271956,0.17670670661209553,0.0844870024346489,0.06887953372061162,0.06257091921650404
3.012,0.0995985550674201,0.1381002479592368,0.17688441890821127,0.08469475489730227,0.0690463114522557,0.06274944702459373
3.0140000000000002,0.09976616911884273,0.13844489905271318,0.177061518541054,0.0849019547084009,0.06921262679928675,0.06292751253551643
3.016,0.0999333306906911,0.13878885580813982,0.177238006501361,0.08510860250019903,0.0693784803065387,0.06310511626190385
3.0180000000000002,0.10010004043494591,0.13913211880090248,0.17741388377908796,0.08531469890509213,0.06954387251875471,0.0632822587163504
3.02,0.1002662990029417,0.13947468860677836,0.1775891513634067,0.0855202445556138,0.06970880398058577,0.06345894041141253
3.0220000000000002,0.10043210704536798,0.13981656580193347,0.17776381024270393,0.0857252400844335,0.06987327523659048,0.06363516185960738
3.024,0.10059746521226898,0.14015775096291883,0.17793786140457946,0.08592968612435348,0.07003728683123356,0.06381092357341211
3.0260000000000002,0.10076237415304368,0.1404982446666685,0.17811130583584434,0.08613358330830545,0.0702008393088851,0.06398622606526305
3.028,0.1009268345164469,0.14083804749049578,0.1782841445225194,0.08633693226934858,0.07036393321381951,0.06416106984755454
3.0300000000000002,0.10109084695058912,0.14117716001209057,0.17845637844983364,0.08653973364066592,0.07052656909021482,0.06433545543263808
3.032,0.10125441210293706,0.14151558280951626,0.17862800860222272,0.08674198805556199,0.07068874748215137,0.06450938333282119
3.0340000000000003,0.10141753062031378,0.14185331646120725,0.17879903596332714,0.08694369614745989,0.07085046893361135,0.06468285406036656
3.036,0.10158020314889904,0.14219036154596543,0.17896946151599047,0.08714485854989862,0.07101173398847771,0.06485586812749111
3.0380000000000003,0.10174243033423003,0.1425267186429573,0.17913928624225806,0.08734547589652997,0.07117254319053279,0.06502842604636538
3.04,0.10190421282120088,0.1428623883317115,0.17930851112337542,0.08754554882111587,0.07133289708345814,0.06520052832911194
3.0420000000000003,0.1020655512540638,0.14319737119211529,0.17947713713978652,0.08774507795752595,0.07149279621083315,0.06537217548780516
3.044,0.10222644627642907,0.14353166780441207,0.17964516527113217,0.08794406393973397,0.07165224111613444,0.0655433680344697
3.0460000000000003,0.10238689853126526,0.14386527874919808,0.1798125964962487,0.08814250740181606,0.07181123234273423,0.06571410648107956
3.048,0.10254690866089966,0.14419820460742017,0.17997943179316622,0.08834040897794737,0.0719697704339004,0.06588439133955792
3.0500000000000003,0.10270647730701876,0.144530445960372,0.18014567213910704,0.0885377693023992,0.0721278559327947,0.06605422312177511
3.052,0.10286560511066822,0.1448620033896919,0.18031131851048432,0.08873458900953701,0.0722854893824727,0.0662236023395486
3.0540000000000003,0.10302429271225355,0.14519287747735965,0.18047637188290055,0.08893086873381661,0.07244267132588189,0.0663925295046417
3.056,0.10318254075154032,0.14552306880569366,0.18064083323114577,0.08912660910978243,0.07259940230586182,0.06656100512876217
3.0580000000000003,0.10334034986765439,0.14585257795734807,0.18080470352919642,0.08932181077206414,0.07275568286514233,0.06672902972356232
3.06,0.10349772069908236,0.14618140551531011,0.1809679837502136,0.08951647435537469,0.07291151354634295,0.06689660380063733
3.0620000000000003,0.10365465388367179,0.14650955206289695,0.18113067486654155,0.08971060049450674,0.07306689489197238,0.06706372787152448
3.064,0.10381115005863162,0.14683701818375328,0.1812927778497062,0.08990418982433068,0.07322182744442696,0.06723040244770218
3.0660000000000003,0.10396720986053243,0.14716380446184796,0.1814542936704142,0.09009724297979149,0.07337631174599024,0.06739662804058932
3.068,0.10412283392530686,0.14748991148147161,0.18161522329855084,0.09028976059590654,0.07353034833883165,0.06756240516154399
3.0700000000000003,0.10427802288824983,0.14781533982723372,0.1817755677031787,0.09048174330776226,0.07368393776500604,0.06772773432186296
3.072,0.10443277738401902,0.1481400900840597,0.18193532785253663,0.09067319175051236,0.07383708056645277,0.06789261603278063
3.074,0.1045870980466348,0.1484641628371881,0.18209450471403765,0.09086410655937471,0.07398977728499423,0.06805705080546787
3.076,0.10474098550948119,0.14878755867216786,0.18225309925426836,0.09105448836962848,0.07414202846233575,0.06822103915103117
3.078,0.1048944404053056,0.1491102781748559,0.18241111243898667,0.09124433781661212,0.07429383464006412,0.0683845815805122
3.08,0.10504746336621973,0.14943232193141354,0.18256854523312116,0.09143365553572025,0.07444519635964686,0.06854767860488642
3.082,0.10520005502369911,0.14975369052830456,0.18272539860076908,0.09162244216240123,0.07459611416243161,0.06871033073506227
3.084,0.10535221600858424,0.15007438455229205,0.18288167350519546,0.0918106983321545,0.07474658858964478,0.06887253848188024
3.086,0.10550394695108056,0.15039440459043574,0.18303737090883154,0.09199842468052855,0.07489662018239107,0.06903430235611219
3.088,0.10565524848075891,0.15071375123008912,0.18319249177327324,0.09218562184311718,0.07504620948165242,0.06919562286846048
3.09,0.1058061212265553,0.1510324250588968,0.18334703705928002,0.09237229045555817,0.07519535702828706,0.06935650052955666
3.092,0.10595656581677204,0.15135042666479182,0.18350100772677336,0.09255843115353013,0.0753440633630289,0.06951693584996077
3.094,0.1061065828790777,0.1516677566359932,0.18365440473483585,0.09274404457274987,0.07549232902648617,0.0696769293401609
3.096,0.10625617304050738,0.15198441556100262,0.1838072290417092,0.09292913134896996,0.07564015455914119,0.06983648151057142
3.098,0.10640533692746312,0.15230040402860223,0.1839594816047938,0.09311369211797627,0.07578754050134906,0.06999559287153279
3.1,0.10655407516571413,0.15261572262785172,0.18411116338064626,0.09329772751558552,0.07593448739333652,0.07015426393331059
3.102,0.10670238838039747,0.1529303719480859,0.18426227532497919,0.09348123817764264,0.076080995775202,0.07031249520609428
3.104,0.1068502771960178,0.15324435257891156,0.18441281839265944,0.09366422474001812,0.07622706618691377,0.0704702871999967
3.106,0.10699774223644853,0.1535576651102053,0.18456279353770677,0.09384668783860595,0.07637269916831002,0.0706276404250532
3.108,0.10714478412493111,0.1538703101321106,0.18471220171329272,0.09402862810932056,0.0765178952590968,0.07078455539122008
3.11,0.1072914034840764,0.15418228823503521,0.1848610438717393,0.09421004618809503,0.0766626549988485,0.07094103260837481
3.112,0.10743760093586396,0.15449360000964862,0.1850093209645176,0.09439094271087778,0.07680697892700583,0.07109707258631404
3.114,0.10758337710164367,0.15480424604687903,0.1851570339422468,0.09457131831363075,0.07695086758287584,0.07125267583475359
3.116,0.10772873260213456,0.1551142269379111,0.18530418375469293,0.09475117363232699,0.07709432150563034,0.07140784286332735
3.118,0.1078736680574266,0.1554235432741835,0.18545077135076737,0.09493050930294755,0.07723734123430592,0.07156257418158596
3.12,0.10801818408697983,0.15573219564738583,0.18559679767852577,0.09510932596147992,0.07737992730780197,0.07171687029899654
3.122,0.10816228130962546,0.15604018464945635,0.1857422636851671,0.09528762424391468,0.07752208026488083,0.0718707317249414
3.124,0.10830596034356588,0.15634751087257914,0.18588717031703195,0.09546540478624377,0.07766380064416656,0.07202415896871739
3.126,0.10844922180637528,0.15665417490918165,0.18603151851960176,0.095642668224458,0.07780508898414396,0.07217715253953516
3.128,0.10859206631499929,0.15696017735193202,0.18617530923749737,0.09581941519454418,0.07794594582315773,0.07232971294651813
3.13,0.10873449448575623,0.15726551879373685,0.1863185434144783,0.09599564633248336,0.07808637169941202,0.07248184069870134
3.132,0.10887650693433693,0.15757019982773834,0.18646122199344073,0.09617136227424816,0.07822636715096909,0.07263353630503122
3.134,0.10901810427580516,0.1578742210473114,0.18660334591641736,0.09634656365579986,0.07836593271574865,0.07278480027436407
3.136,0.10915928712459766,0.1581775830460619,0.18674491612457556,0.09652125111308707,0.07850506893152742,0.0729356331154658
3.138,0.10930005609452498,0.1584802864178234,0.18688593355821648,0.09669542528204245,0.07864377633593778,0.07308603533701086
3.14,0.10944041179877173,0.15878233175665502,0.18702639915677377,0.09686908679858086,0.07878205546646666,0.07323600744758108
3.142,0.10958035484989659,0.15908371965683887,0.18716631385881266,0.09704223629859698,0.0789199068604558,0.07338554995566549
3.144,0.10971988585983294,0.15938445071287743,0.18730567860202885,0.09721487441796262,0.07905733105509993,0.07353466336965853
3.146,0.10985900543988891,0.15968452551949097,0.18744449432324717,0.09738700179252491,0.07919432858744635,0.07368334819786027
3.148,0.10999771420074822,0.15998394467161536,0.18758276195842072,0.0975586190581037,0.0793308999943938,0.07383160494847463
3.15,0.11013601275246976,0.16028270876439898,0.18772048244262973,0.09772972685048886,0.07946704581269226,0.07397943412960917
3.152,0.11027390170448892,0.16058081839320093,0.18785765671008048,0.09790032580543895,0.07960276657894139,0.07412683624927419
3.154,0.11041138166561693,0.16087827415358813,0.18799428569410392,0.09807041655867788,0.07973806282959028,0.0742738118153814
3.156,0.11054845324404172,0.16117507664133313,0.1881303703271553,0.09823999974589337,0.07987293510093618,0.07442036133574348
3.158,0.1106851170473282,0.1614712264524112,0.1882659115408123,0.09840907600273407,0.08000738392912399,0.07456648531807342
3.16,0.11082137368241862,0.1617667241829981,0.18840091026577466,0.09857764596480778,0.08014140985014517,0.07471218426998316
3.162,0.11095722375563288,0.1620615704294679,0.18853536743186305,0.0987457102676792,0.08027501339983756,0.07485745869898341
3.164,0.11109266787266892,0.16235576578839006,0.1886692839680173,0.09891326954686708,0.08040819511388375,0.07500230911248207
3.166,0.11122770663860271,0.16264931085652745,0.18880266080229657,0.09908032443784265,0.08054095552781049,0.07514673601778399
3.168,0.11136234065788919,0.16294220623083366,0.18893549886187722,0.09924687557602696,0.0806732951769884,0.07529073992209012
3.17,0.11149657053436202,0.16323445250845037,0.1890677990730525,0.09941292359678866,0.08080521459663048,0.07543432133249617
3.172,0.11163039687123422,0.16352605028670553,0.18919956236123148,0.09957846913544222,0.08093671432179184,0.07557748075599235
3.174,0.11176382027109844,0.16381700016311052,0.18933078965093775,0.09974351282724525,0.08106779488736837,0.07572021869946233
3.176,0.11189684133592759,0.16410730273535767,0.1894614818658089,0.09990805530739633,0.08119845682809657,0.07586253566968226
3.178,0.11202946066707486,0.1643969586013181,0.18959163992859485,0.10007209721103294,0.08132870067855191,0.07600443217332042
3.18,0.11216167886527373,0.16468596835903937,0.1897212647611577,0.10023563917322909,0.08145852697314915,0.07614590871693583
3.182,0.11229349653063925,0.164974332606743,0.1898503572844703,0.10039868182899347,0.08158793624614025,0.0762869658069778
3.184,0.11242491426266743,0.16526205194282206,0.18997891841861536,0.10056122581326732,0.08171692903161487,0.0764276039497851
3.186,0.11255593266023611,0.1655491269658389,0.1901069490827847,0.10072327176092144,0.08184550586349837,0.07656782365158499
3.188,0.11268655232160518,0.16583555827452257,0.19023445019527796,0.10088482030675494,0.081973667275552,0.07670762541849263
3.19,0.1128167738444168,0.1661213464677671,0.19036142267350198,0.10104587208549276,0.08210141380137137,0.07684700975650993
3.192,0.11294659782569605,0.16640649214462822,0.19048786743396984,0.10120642773178345,0.08222874597438645,0.07698597717152533
3.194,0.11307602486185098,0.16669099590432168,0.19061378539229978,0.1013664878801972,0.08235566432785979,0.07712452816931226
3.196,0.113205055548673,0.16697485834622094,0.19073917746321456,0.10152605316522334,0.0824821693948865,0.07726266325552889
3.198,0.11333369048133757,0.16725808006985465,0.1908640445605405,0.10168512422126863,0.08260826170839342,0.07740038293571705
3.2,0.11346193025440376,0.16754066167490422,0.1909883875972065,0.10184370168265522,0.08273394180113791,0.07753768771530178
3.202,0.11358977546181537,0.16782260376120184,0.19111220748524294,0.10200178618361799,0.0828592102057073,0.07767457809959
3.204,0.11371722669690087,0.1681039069287278,0.1912355051357817,0.10215937835830302,0.08298406745451814,0.07781105459377025
3.206,0.11384428455237394,0.16838457177760846,0.19135828145905398,0.10231647884076511,0.08310851407981557,0.0779471177029114
3.208,0.1139709496203336,0.16866459890811414,0.19148053736439063,0.10247308826496582,0.08323255061367218,0.07808276793196223
3.21,0.11409722249226495,0.16894398892065632,0.19160227376022076,0.10262920726477143,0.08335617758798763,0.07821800578575044
3.212,0.11422310375903888,0.16922274241578594,0.19172349155407087,0.10278483647395098,0.08347939553448747,0.07835283176898233
3.214,0.11434859401091302,0.16950085999419073,0.19184419165256417,0.10293997652617382,0.0836022049847227,0.07848724638624116
3.216,0.11447369383753192,0.1697783422566932,0.19196437496141971,0.10309462805500824,0.08372460647006874,0.07862125014198718
3.218,0.11459840382792708,0.17005518980424816,0.19208404238545151,0.10324879169391865,0.0838466005217251,0.07875484354055606
3.22,0.11472272457051758,0.17033140323794083,0.19220319482856807,0.10340246807626419,0.0839681876707139,0.07888802708615916
3.222,0.11484665665311034,0.17060698315898426,0.19232183319377105,0.10355565783529608,0.08408936844788006,0.07902080128288169
3.224,0.11497020066290076,0.17088193016871744,0.19243995838315509,0.10370836160415609,0.08421014338388955,0.07915316663468253
3.226,0.11509335718647251,0.17115624486860237,0.19255757129790618,0.1038605800158745,0.08433051300922911,0.07928512364539353
3.228,0.11521612680979842,0.17142992786022293,0.19267467283830197,0.10401231370336772,0.08445047785420567,0.07941667281871823
3.23,0.11533851011824026,0.17170297974528204,0.19279126390370993,0.10416356329943643,0.08457003844894562,0.07954781465823135
3.232,0.11546050769654981,0.1719754011255994,0.19290734539258758,0.10431432943676411,0.08468919532339325,0.07967854966737842
3.234,0.11558212012886848,0.17224719260310928,0.19302291820248096,0.1044646127479143,0.08480794900731081,0.07980887834947414
3.236,0.11570334799872817,0.17251835477985877,0.19313798323002418,0.10461441386532888,0.08492630003027779,0.07993880120770269
3.238,0.11582419188905124,0.1727888882580053,0.19325254137093872,0.10476373342132628,0.0850442489216896,0.08006831874511589
3.24,0.11594465238215124,0.17305879363981447,0.19336659352003283,0.10491257204809945,0.08516179621075715,0.0801974314646332
3.242,0.11606473005973283,0.17332807152765772,0.19348014057120033,0.10506093037771391,0.08527894242650613,0.08032613986904069
3.244,0.11618442550289276,0.1735967225240107,0.1935931834174205,0.1052088090421055,0.08539568809777642,0.08045444446099026
3.246,0.11630373929211957,0.17386474723145073,0.19370572295075705,0.10535620867307882,0.0855120337532207,0.08058234574299905
3.248,0.11642267200729406,0.17413214625265483,0.1938177600623574,0.10550312990230526,0.08562797992130466,0.08070984421744809
3.25,0.11654122422768998,0.17439892019039704,0.19392929564245187,0.10564957336132075,0.08574352713030531,0.08083694038658251
3.2520000000000002,0.11665939653197399,0.17466506964754736,0.19404033058035353,0.10579553968152422,0.08585867590831087,0.08096363475251023
3.254,0.11677718949820659,0.17493059522706855,0.19415086576445684,0.10594102949417539,0.08597342678321995,0.08108992781720104
3.2560000000000002,0.11689460370384142,0.1751954975320149,0.19426090208223745,0.1060860434303934,0.08608778028274067,0.08121582008248596
3.258,0.11701163972572681,0.1754597771655293,0.19437044042025153,0.106230582121154,0.08620173693438993,0.08134131205005701
3.2600000000000002,0.11712829814010539,0.17572343473084162,0.19447948166413465,0.10637464619728831,0.08631529726549259,0.0814664042214659
3.262,0.11724457952261447,0.17598647083126684,0.19458802669860176,0.1065182362894812,0.08642846180318098,0.08159109709812329
3.2640000000000002,0.11736048444828673,0.1762488860702025,0.19469607640744613,0.10666135302826851,0.08654123107439426,0.08171539118129822
3.266,0.11747601349155046,0.17651068105112677,0.19480363167353865,0.10680399704403598,0.0866536056058771,0.08183928697211762
3.2680000000000002,0.11759116722622975,0.1767718563775964,0.1949106933788276,0.10694616896701703,0.08676558592417982,0.08196278497156495
3.27,0.11770594622554476,0.17703241265324476,0.1950172624043378,0.10708786942729098,0.08687717255565697,0.08208588568048003
3.2720000000000002,0.11782035106211253,0.1772923504817796,0.19512333963016992,0.10722909905478129,0.08698836602646676,0.0822085895995579
3.274,0.11793438230794684,0.17755167046698106,0.1952289259354998,0.10736985847925351,0.08709916686257069,0.08233089722934861
3.2760000000000002,0.11804804053445883,0.17781037321269988,0.19533402219857843,0.10751014833031358,0.08720957558973219,0.08245280907025587
3.278,0.11816132631245724,0.17806845932285476,0.19543862929673073,0.107649969237406,0.08731959273351664,0.08257432562253686
3.2800000000000002,0.11827424021214905,0.178325929401431,0.19554274810635497,0.10778932182981205,0.08742921881929022,0.08269544738630086
3.282,0.1183867828031393,0.17858278405247807,0.19564637950292285,0.10792820673664805,0.08753845437221908,0.08281617486150905
3.2840000000000003,0.11849895465443194,0.17883902388010786,0.19574952436097814,0.10806662458686334,0.08764729991726905,0.08293650854797385
3.286,0.11861075633442986,0.17909464948849219,0.19585218355413647,0.1082045760092385,0.08775575597920482,0.0830564489453578
3.2880000000000003,0.11872218841093551,0.1793496614818615,0.19595435795508465,0.10834206163238358,0.08786382308258878,0.08317599655317309
3.29,0.11883325145115098,0.17960406046450217,0.19605604843558067,0.10847908208473678,0.08797150175178081,0.08329515187078051
3.2920000000000003,0.11894394602167857,0.1798578470407548,0.19615725586645238,0.10861563799456198,0.08807879251093764,0.0834139153973894
3.294,0.11905427268852087,0.18011102181501282,0.19625798111759707,0.1087517299899472,0.08818569588401148,0.08353228763205633
3.2960000000000003,0.1191642320170816,0.18036358539171937,0.19635822505798162,0.10888735869880306,0.08829221239475027,0.08365026907368445
3.298,0.11927382457216562,0.18061553837536604,0.19645798855564145,0.10902252474886098,0.08839834256669632,0.08376786022102323
3.3000000000000003,0.11938305091797896,0.180866881370491,0.19655727247767962,0.10915722876767098,0.08850408692318568,0.08388506157266717
3.302,0.11949191161813011,0.18111761498167667,0.19665607769026727,0.10929147138260076,0.08860944598734743,0.08400187362705536
3.3040000000000003,0.11960040723562937,0.1813677398135478,0.19675440505864228,0.10942525322083307,0.08871442028210352,0.08411829688247074
3.306,0.11970853833288997,0.1816172564707701,0.19685225544710927,0.1095585749093646,0.08881901033016737,0.08423433183703954
3.3080000000000003,0.11981630547172806,0.18186616555804735,0.19694962971903873,0.10969143707500395,0.08892321665404346,0.08434997898873031
3.31,0.1199237092133627,0.1821144676801203,0.197046528736867,0.10982384034437032,0.08902703977602688,0.0844652388353535
3.3120000000000003,0.12003075011841724,0.18236216344176448,0.19714295336209542,0.10995578534389105,0.08913048021820225,0.08458011187456038
3.314,0.1201374287469188,0.1826092534477879,0.19723890445529002,0.11008727269980079,0.0892335385024432,0.08469459860384276
3.3160000000000003,0.12024374565829876,0.1828557383030296,0.19733438287608118,0.1102183030381394,0.08933621515041179,0.08480869952053194
3.318,0.12034970141139367,0.18310161861235752,0.1974293894831627,0.11034887698475004,0.08943851068355757,0.08492241512179821
3.3200000000000003,0.12045529656444476,0.18334689498066692,0.19752392513429173,0.11047899516527782,0.08954042562311715,0.08503574590465002
3.322,0.12056053167509884,0.18359156801287835,0.1976179906862885,0.11060865820516796,0.08964196049011353,0.0851486923659337
3.3240000000000003,0.12066540730040876,0.18383563831393523,0.19771158699503522,0.11073786672966435,0.08974311580535521,0.08526125500233217
3.326,0.1207699239968334,0.18407910648880255,0.19780471491547647,0.11086662136380743,0.08984389208943577,0.08537343431036448
3.3280000000000003,0.12087408232023811,0.18432197314246523,0.19789737530161822,0.11099492273243339,0.08994428986273295,0.08548523078638537
3.33,0.12097788282589539,0.18456423887992535,0.19798956900652742,0.11112277146017147,0.09004430964540822,0.08559664492658414
3.332,0.12108132606848465,0.18480590430620114,0.198081296882332,0.11125016817144284,0.09014395195740565,0.08570767722698425
3.334,0.12118441260209334,0.18504697002632464,0.19817255978021997,0.11137711349045931,0.09024321731845197,0.08581832818344282
3.336,0.1212871429802167,0.1852874366453403,0.19826335855043964,0.11150360804122106,0.09034210624805539,0.08592859829164934
3.338,0.12138951775575824,0.1855273047683026,0.1983536940422983,0.11162965244751533,0.09044061926550495,0.08603848804712566
3.34,0.12149153748103036,0.18576657500027438,0.19844356710416267,0.11175524733291509,0.09053875688987012,0.08614799794522487
3.342,0.12159320270775442,0.18600524794632545,0.19853297858345798,0.1118803933207766,0.09063651963999986,0.08625712848113065
3.344,0.12169451398706133,0.18624332421153023,0.19862192932666822,0.11200509103423895,0.09073390803452219,0.08636588014985702
3.346,0.12179547186949158,0.18648080440096604,0.19871042017933505,0.11212934109622141,0.09083092259184333,0.08647425344624704
3.348,0.12189607690499593,0.18671768911971154,0.19879845198605794,0.11225314412942233,0.090927563830147,0.08658224886497279
3.35,0.12199632964293561,0.18695397897284471,0.19888602559049384,0.11237650075631778,0.09102383226739419,0.08668986690053382
3.352,0.12209623063208275,0.1871896745654409,0.1989731418353562,0.11249941159915955,0.09111972842132232,0.0867971080472576
3.354,0.12219578042062085,0.1874247765025716,0.1990598015624152,0.11262187727997386,0.09121525280944409,0.08690397279929774
3.356,0.12229497955614499,0.1876592853893022,0.19914600561249762,0.11274389842055932,0.09131040594904749,0.0870104616506342
3.358,0.12239382858566206,0.18789320183069003,0.1992317548254856,0.11286547564248628,0.09140518835719469,0.0871165750950722
3.36,0.12249232805559118,0.18812652643178307,0.1993170500403174,0.11298660956709461,0.09149960055072182,0.08722231362624155
3.362,0.12259047851176441,0.18835925979761825,0.1994018920949865,0.11310730081549214,0.0915936430462383,0.0873276777375962
3.364,0.12268828049942693,0.18859140253321893,0.19948628182654105,0.11322755000855356,0.0916873163601255,0.08743266792241311
3.366,0.12278573456323727,0.18882295524359405,0.19957022007108383,0.11334735776691818,0.09178062100853679,0.08753728467379229
3.368,0.12288284124726734,0.18905391853373565,0.19965370766377255,0.11346672471098929,0.09187355750739701,0.0876415284846559
3.37,0.12297960109500372,0.1892842930086176,0.19973674543881836,0.11358565146093191,0.0919661263724012,0.08774539984774687
3.372,0.12307601464934748,0.18951407927319375,0.1998193342294865,0.11370413863667195,0.09205832811901438,0.08784889925562944
3.374,0.12317208245261413,0.18974327793239598,0.19990147486809584,0.11382218685789391,0.09215016326247083,0.08795202720068773
3.376,0.12326780504653478,0.18997188959113287,0.19998316818601825,0.11393979674404009,0.09224163231777371,0.08805478417512513
3.378,0.12336318297225612,0.19019991485428767,0.20006441501367833,0.11405696891430872,0.09233273579969392,0.08815717067096407
3.38,0.12345821677034063,0.19042735432671676,0.20014521618055392,0.1141737039876527,0.09242347422276964,0.08825918718004466
3.382,0.12355290698076726,0.1906542086132479,0.20022557251517492,0.11429000258277777,0.09251384810130614,0.08836083419402496
3.384,0.12364725414293165,0.19088047831867838,0.20030548484512356,0.11440586531814145,0.09260385794937442,0.0884621122043796
3.386,0.12374125879564657,0.19110616404777359,0.2003849539970337,0.11452129281195145,0.09269350428081147,0.0885630217023996
3.388,0.12383492147714215,0.19133126640526488,0.20046398079659133,0.11463628568216389,0.09278278760921865,0.08866356317919122
3.39,0.1239282427250663,0.19155578599584855,0.2005425660685336,0.11475084454648243,0.092871708447962,0.08876373712567598
3.392,0.12402122307648522,0.1917797234241836,0.20062071063664888,0.11486497002235652,0.09296026731017082,0.08886354403258934
3.394,0.1241138630678833,0.19200307929489058,0.20069841532377652,0.11497866272697954,0.09304846470873773,0.08896298439048045
3.396,0.12420616323516431,0.19222585421254923,0.20077568095180665,0.11509192327728823,0.09313630115631755,0.08906205868971173
3.398,0.12429812411365093,0.19244804878169752,0.2008525083416801,0.11520475228996063,0.09322377716532704,0.08916076742045775
3.4,0.12438974623808563,0.19266966360682947,0.20092889831338812,0.11531715038141499,0.09331089324794428,0.08925911107270479
3.402,0.1244810301426309,0.19289069929239377,0.2010048516859717,0.11542911816780799,0.09339764991610733,0.08935709013625015
3.404,0.1245719763608697,0.1931111564427923,0.20108036927752226,0.1155406562650334,0.09348404768151486,0.08945470510070197
3.406,0.12466258542580544,0.19333103566237808,0.20115545190518058,0.11565176528872123,0.09357008705562464,0.08955195645547787
3.408,0.12475285786986268,0.19355033755545392,0.20123010038513733,0.1157624458542359,0.09365576854965307,0.08964884468980472
3.41,0.12484279422488775,0.1937690627262707,0.20130431553263217,0.11587269857667448,0.09374109267457476,0.08974537029271823
3.412,0.12493239502214859,0.193987211779026,0.2013780981619544,0.11598252407086629,0.09382605994112181,0.08984153375306181
3.414,0.12502166079233534,0.19420478531786212,0.2014514490864423,0.11609192295137039,0.09391067085978344,0.08993733555948635
3.416,0.12511059206556085,0.1944217839468645,0.20152436911848293,0.11620089583247495,0.09399492594080505,0.09003277620044958
3.418,0.1251991893713611,0.1946382082700604,0.20159685906951208,0.1163094433281957,0.0940788256941878,0.09012785616421515
3.42,0.12528745323869495,0.19485405889141694,0.2016689197500141,0.1164175660522746,0.09416237062968813,0.09022257593885219
3.422,0.12537538419594507,0.19506933641484014,0.20174055196952168,0.11652526461817825,0.09424556125681693,0.0903169360122349
3.424,0.12546298277091839,0.19528404144417277,0.2018117565366162,0.11663253963909703,0.09432839808483884,0.0904109368720416
3.426,0.12555024949084626,0.19549817458319274,0.20188253425892677,0.11673939172794334,0.09441088162277222,0.09050457900575459
3.428,0.12563718488238473,0.1957117364356118,0.20195288594313077,0.11684582149735045,0.0944930123793879,0.09059786290065852
3.43,0.125723789471615,0.19592472760507396,0.20202281239495323,0.11695182955967076,0.09457479086320908,0.09069078904384131
3.432,0.12581006378404402,0.19613714869515397,0.2020923144191673,0.1170574165269751,0.09465621758251053,0.09078335792219194
3.434,0.12589600834460435,0.19634900030935554,0.20216139281959356,0.1171625830110512,0.09473729304531808,0.09087557002240132
3.436,0.1259816236776552,0.19656028305110973,0.20223004839909997,0.11726732962340214,0.09481801775940779,0.09096742583096051
3.438,0.12606691030698203,0.19677099752377392,0.20229828195960242,0.11737165697524521,0.0948983922323059,0.09105892583416075
3.44,0.12615186875579765,0.19698114433062996,0.20236609430206376,0.11747556567751083,0.0949784169712875,0.09115007051809254
3.442,0.1262364995467422,0.19719072407488225,0.20243348622649426,0.11757905634084054,0.09505809248337682,0.09124086036864543
3.444,0.12632080320188366,0.197399737359657,0.2025004585319512,0.11768212957558677,0.09513741927534602,0.09133129587150735
3.446,0.12640478024271795,0.19760818478800002,0.20256701201653926,0.11778478599181064,0.09521639785371461,0.09142137751216328
3.448,0.1264884311901695,0.19781606696287568,0.20263314747740968,0.11788702619928104,0.09529502872474938,0.09151110577589572
3.45,0.12657175656459208,0.19802338448716483,0.2026988657107609,0.11798885080747357,0.09537331239446312,0.09160048114778352
3.452,0.1266547568857681,0.19823013796366418,0.20276416751183834,0.1180902604255687,0.09545124936861504,0.09168950411270127
3.454,0.12673743267291027,0.19843632799508426,0.20282905367493398,0.11819125566245114,0.09552884015270902,0.09177817515531883
3.456,0.1268197844446608,0.19864195518404748,0.20289352499338675,0.1182918371267081,0.09560608525199399,0.09186649476010067
3.458,0.1269018127190924,0.19884702013308764,0.20295758225958194,0.11839200542662831,0.09568298517146268,0.09195446341130542
3.46,0.12698351801370888,0.1990515234446475,0.20302122626495178,0.11849176117020077,0.09575954041585177,0.09204208159298544
3.462,0.12706490084544475,0.1992554657210781,0.20308445779997508,0.11859110496511338,0.09583575148964085,0.09212934978898568
3.464,0.12714596173066628,0.19945884756463683,0.20314727765417717,0.11869003741875184,0.09591161889705169,0.09221626848294351
3.466,0.12722670118517132,0.199661669577486,0.2032096866161297,0.1187885591381983,0.09598714314204826,0.09230283815828799
3.468,0.12730711972419062,0.19986393236169153,0.2032716854734511,0.11888667073023007,0.09606232472833565,0.09238905929823948
3.47,0.12738721786238694,0.20006563651922127,0.20333327501280607,0.11898437280131868,0.09613716415935958,0.09247493238580895
3.472,0.12746699611385615,0.20026678265194398,0.2033944560199059,0.11908166595762859,0.09621166193830644,0.09256045790379708
3.474,0.1275464549921279,0.20046737136162718,0.20345522927950843,0.11917855080501583,0.09628581856810192,0.09264563633479428
3.476,0.12762559501016524,0.20066740324993648,0.20351559557541776,0.11927502794902667,0.09635963455141083,0.0927304681611798
3.478,0.12770441668036536,0.2008668789184338,0.20357555569048436,0.11937109799489676,0.09643311039063662,0.09281495386512129
3.48,0.1277829205145602,0.20106579896857557,0.2036351104066052,0.11946676154754998,0.09650624658792095,0.09289909392857387
