time,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.24,-0.14894277888339102,-1.1446870240841873,-0.03504431199415925,-0.0030032188437294494,0.04808321639652546,0.021491574074827158
0.242,-0.13833253916467925,-1.133576759705443,-0.03422052530225761,-0.0022755649971017977,0.04765869927016597,0.021094457019363855
0.244,-0.12815386115333172,-1.1224332421545826,-0.03343016602021254,-0.0016959673284482335,0.04723416346090059,0.020723959875619036
0.246,-0.11841820423897653,-1.1112560346783904,-0.032672966547163895,-0.0012477837705024974,0.04681104180719098,0.02037975870896669
0.248,-0.10913738501281167,-1.1000448389125066,-0.03194856740002949,-0.0009156728935850733,0.04639055499203626,0.02006130809652862
0.25,-0.10032358852159295,-1.0887995065428009,-0.031256527196392714,-0.0006855410028545617,0.045973725804206556,0.019767880261915005
0.252,-0.0919893780807437,-1.077520051547308,-0.030596330568282815,-0.0005444847808977471,0.045561392633995945,0.019498600172195957
0.254,-0.08414770330885668,-1.0662066628433102,-0.02996739409867155,-0.0004807306179790416,0.04515422223572485,0.019252476845264654
0.256,-0.07681190600939858,-1.0548597171479868,-0.029369070396352948,-0.00048357162781398344,0.04475272179007006,0.019028431117273703
0.258,-0.0699957234868962,-1.0434797918440524,-0.02880065044431923,-0.0005433032173962626,0.04435725030043214,0.018825320118554867
0.26,-0.06371328884503491,-1.032067677623733,-0.028261364372919484,-0.0006511579639369991,0.0439680293589686,0.01864195870276464
0.262,-0.057979127773933437,-1.0206243906653099,-0.02775038082298642,-0.0007992404492283001,0.043585153319634085,0.018477138068374366
0.264,-0.05280815129462635,-1.0091511840762766,-0.027266805076588074,-0.000980462610713717,0.04320859891757567,0.018329641804363916
0.266,-0.04821564389207711,-0.9976495583161662,-0.02680967614478469,-0.0011884800883272817,0.04283823437648282,0.018198259583434462
0.268,-0.044217246435743096,-0.986121270290646,-0.026377963013306305,-0.0014176299759158795,0.04247382804796551,0.018081798716496733
0.27,-0.04080091016519782,-0.9745642402641023,-0.02596920947804282,-0.001662622583164186,0.042113927334010315,0.01797907525872411
0.272,-0.03783689937582979,-0.9629589624213589,-0.025576119772550587,-0.001917643366014632,0.041752664768874403,0.017888862827998286
0.274,-0.035224347568824754,-0.9512897307796394,-0.025195107939371963,-0.002177283420637277,0.041386570492635055,0.017810006150684288
0.276,-0.032885367476203964,-0.9395440054915124,-0.024824992262475476,-0.0024367866364447544,0.04101392443643537,0.017741419727926644
0.278,-0.030760216728170198,-0.9277118662353829,-0.02446607005897894,-0.002692159915550274,0.04063425494289197,0.017682086291852972
0.28,-0.028803368199545876,-0.9157855440193772,-0.024119472335305092,-0.002940194978277244,0.04024795453019836,0.017631055100342907
0.28200000000000003,-0.026980344310671756,-0.9037590231511089,-0.023786723522276176,-0.003178435310899008,0.03985598868463258,0.01758744009478841
0.28400000000000003,-0.025265188592828114,-0.8916277055448959,-0.023469450366062183,-0.003405111289369156,0.039459677961972695,0.017550417933552165
0.28600000000000003,-0.023638463190290837,-0.8793881299521247,-0.0231691981017752,-0.0036190590931439726,0.0390605373840629,0.01751922590935262
0.28800000000000003,-0.022085676218421613,-0.8670377391337698,-0.022887322621085504,-0.003819633787594645,0.038660160218877415,0.01749315975825816
0.29,-0.02059605723263047,-0.8545746884639569,-0.022624935377233868,-0.004006623266741505,0.0382601358112884,0.017471571369348293
0.292,-0.019161612089078073,-0.8419976899642596,-0.022382883885576854,-0.004180167166657478,0.0378619932606421,0.01745386640618074
0.294,-0.017776400039314577,-0.8293058863134773,-0.022161755330875277,-0.00434068307089186,0.03746716448602694,0.017439501853334427
0.296,-0.01643598598513174,-0.8164987499435231,-0.021961894319929565,-0.004488801109316487,0.037076961639307404,0.017427983503090827
0.298,-0.01513702949446305,-0.8035760029025465,-0.02178342847405612,-0.004625307239877863,0.03669256497110718,0.017418863398623863
0.3,-0.013876979553738344,-0.7905375537254824,-0.021626297536312622,-0.004751094981880977,0.03631501817100946,0.017411737250828896
0.302,-0.012653850234809694,-0.7773834480857973,-0.021490283126629706,-0.004867125054193178,0.03594522892938534,0.017406241846150028
0.304,-0.011466057618409797,-0.7641138304992292,-0.021375037334919966,-0.00497439219965079,0.03558397303817418,0.017402052462515805
0.306,-0.010312302571223286,-0.7507289148029654,-0.021280109093344324,-0.005073898402361943,0.03523190079049088,0.01739888030982928
